name,state,street,lon,lat,formatted,categories,min_fee
ملاهى جرين بارك,Cairo,Kornish Al Nil Street,31.23785680856817,29.9657019,"Green Park, Kornish Al Nil Street, Al-Maasara, Cairo, 11917, Egypt","['entertainment', 'entertainment.theme_park']",0.0
ووتر بارك,Cairo,Kornish Al Nil Street,31.24140150881816,29.96371005,"Water Park, Kornish Al Nil Street, Al-Maasara, Cairo, 11917, Egypt","['entertainment', 'entertainment.water_park']",0.0
Entrance to the Grand Egyptian Museum,Giza,"Cairo, Alexandria Desert Road",31.12245278560584,29.99346095,"Entrance to the Grand Egyptian Museum, Cairo, Alexandria Desert Road, Remaya Square, 12556, Egypt","['building', 'building.tourism', 'entertainment', 'entertainment.museum']",0.0
دراجون بارك,Giza,Hod 1 Street,30.926395390358408,30.06627925,"Dragon Park, Hod 1 Street, Ash Sheikh Zayed, 12588, Egypt","['entertainment', 'entertainment.theme_park']",0.0
ملاهي الفسطاط لاند,Giza,Fanadeq Masr Al Kobra Street,31.176757574121314,29.9733127,"Malahy Al Fustat Land, Fanadeq Masr Al Kobra Street, Giza, 12565, Egypt","['entertainment', 'entertainment.theme_park']",0.0
زيد بارك,Giza,Al Nasr Street,30.996185447447296,30.044532250000003,"Zed Park, Al Nasr Street, El Karma 2, 12588, Egypt","['entertainment', 'entertainment.theme_park', 'fee']",0.0
حديقة الأدرينالين,Giza,Hod 3 Street,30.936223511346483,30.0272353,"Adrenalin Park, Hod 3 Street, Ash Sheikh Zayed, 12564, Egypt","['entertainment', 'entertainment.theme_park']",0.0
The King,Giza,Al Sad Al Aali Street,31.2134027,30.0429255,"The King, Al Sad Al Aali Street, Dokki, Giza, 12611, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.drinks']",0.0
Art al-lewa,Giza,Mohamed Ali Al Eisiry Street,31.1872587,30.0498157,"Art al-lewa, Mohamed Ali Al Eisiry Street, Meet Oqba, Giza, 13211, Egypt","['entertainment', 'entertainment.culture', 'entertainment.culture.arts_centre']",0.0
Cinema Tahrir,Giza,Al Tahrir Street,31.2145136,30.0391714,"Cinema Tahrir, Al Tahrir Street, Dokki, Giza, 12311, Egypt","['entertainment', 'entertainment.cinema']",0.0
محل فواكة,Giza,Morsi Mahmoud Street,31.1854937,30.0539058,"Fruit Shop, Morsi Mahmoud Street, Meet Oqba, Giza, 12827, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
عمو جمبرى,Giza,Teraa Al Zomor Street,31.189524,30.0543158,"Ammo Gambary, Teraa Al Zomor Street, Bulaq Al-Dakrour, Nazlet Bahgat, 13211, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.seafood']",0.0
مخبز الفاروق,Giza,Mohamed Abd Al Baky Street,31.185375,30.0545397,"Al-Farouk Bakery, Mohamed Abd Al Baky Street, Meet Oqba, Giza, 12827, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
TBS,Giza,Makkah Street,31.2033284,30.0485582,"TBS, Makkah Street, El Mohandesin, Giza, 12615, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
سوق السمك المركزى,Giza,Salah Salem Street,31.2089589,29.9930856,"Central Fish Market, Salah Salem Street, Giza, 12517, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.seafood']",0.0
مخبز خبز سياحى,Giza,Mohamed Abd Al Wahed Street,31.2094337,29.9949881,"Touristic Bakery, Mohamed Abd Al Wahed Street, Giza, 12517, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
مخبز خبز مدعم,Giza,Ahmed Selim Street,31.2102517,29.9950601,"Bakery for subsidised bread, Ahmed Selim Street, Saqiyat Makki, 12517, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
القرية الفرعونية,Giza,Al Bahr Al Aazam Street,31.2148183,29.9974129,"القرية الفرعونية, Al Bahr Al Aazam Street, Giza, 12516, Egypt","['entertainment', 'entertainment.museum']",0.0
حلويات الدمياطي,Cairo,Al Basha Square,31.2258132,30.0208783,"Al-Domiaty Sweets, Al Basha Square, Al Manyal, Cairo, 11553, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Choco chocola,Giza,Mohy Al Din Abou Al Ezz Street,31.1994338,30.046306,"Choco chocola, Mohy Al Din Abou Al Ezz Street, El Mohandesin, Giza, 12615, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
The Setup,Giza,Al Atba' Street,31.1993324,30.0467519,"The Setup, Al Atba' Street, El Mohandesin, Giza, 12615, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Abu Auf,Cairo,Street 9,31.2616461,29.955385,"Abu Auf, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.nuts']",0.0
The Bakery Shop (TBS),Cairo,Street 9,31.2614055,29.9557967,"The Bakery Shop (TBS), Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Hamed for drinking,Cairo,Street 9,31.2602861,29.9572971,"Hamed for drinking, Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.drinks']",0.0
The Bakery By Marriott,Cairo,Street 9,31.2601368,29.9574805,"The Bakery By Marriott, 76A Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
L'aroma Gourmet Coffee,Cairo,Street 9,31.2598899,29.9578489,"L'aroma Gourmet Coffee, Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.coffee_and_tea']",0.0
Crumbs cupcakes & more,Cairo,Street 9,31.2597821,29.958034,"Crumbs cupcakes & more, 82 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe', 'commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery', 'internet_access', 'internet_access.free']",0.0
Sawy Bakery & Sweet,Cairo,Street 81,31.2598526,29.958433,"Sawy Bakery & Sweet, Street 81, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Souvenir d'Egypte,Cairo,Street 9,31.2594677,29.9582589,"Souvenir d'Egypte, 84 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Carlito's Basaar - gifts & silver,Cairo,Street 9,31.2587944,29.9590658,"Carlito's Basaar - gifts & silver, 90 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Food Garden,Cairo,Street 9,31.2595128,29.9588103,"Food Garden, Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
السينما الصيفي,Al Minufiya,Saad Ibn Abi Wakas Street,30.5036587,30.3709337,"السينما الصيفي, Saad Ibn Abi Wakas Street, Central Service Hub, Sadat City, 32921, Egypt","['entertainment', 'entertainment.cinema']",0.0
OddBits,Cairo,Street 9,31.2613775,29.9564676,"OddBits, 67 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Touch Wood,Cairo,Moustafa Kamel Street,31.2604597,29.9589167,"Touch Wood, Moustafa Kamel Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Wrap N Go,Cairo,Street 250,31.2708808,29.9553946,"Wrap N Go, Street 250, Cairo, 11431, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
لؤلؤة الميدان,Giza,Teraa Al Zomor Street,31.189344,30.0546053,"لؤلؤة الميدان, Teraa Al Zomor Street, Bulaq Al-Dakrour, Nazlet Bahgat, 13211, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
محل فراخ,Giza,Amin Al Khuli Street,30.9207692,29.9385011,"محل فراخ, Amin Al Khuli Street, 5th district, 6th of October, 12566, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']",0.0
برعى 2000,Giza,Ahmed Abdel Maqsoud Heikal Street,30.9240787,29.9362031,"Borai 2000 gift store, Ahmed Abdel Maqsoud Heikal Street, 6th district, 6th of October, 12566, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
بازار الجامعة,Giza,Al Markazy Axis,30.9416125,29.9709285,"bazar Al Gamaa, Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
مخبز أفرنجى,Giza,Mohamed El Asapgi Street,30.9221358,29.935269,"Baker, Mohamed El Asapgi Street, 5th district, 6th of October, 12563, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Fruit & Vegetable Stall,Giza,Al Mahrousa Street,31.205314,30.0648175,"Fruit & Vegetable Stall, Al Mahrousa Street, Meet Okba, Giza, 12658, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
يني,Giza,Islam El Shabrawy Street,31.0921255,29.9718613,"يني, Islam El Shabrawy Street, 12572, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.drinks']",0.0
بى - تك,Giza,Side Al Markazy Axis,30.9301137,29.9625656,"B tech, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
لابوار,Giza,Side Al Markazy Axis,30.9477488,29.9740784,"لابوار, Side Al Markazy Axis, 1st District, 6th of October, 12591, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
معرض الدهب للحلويات,Bani Sweif,Salah Salem Street,31.09402,29.0799926,"معرض الدهب للحلويات, Salah Salem Street, Al Mermah Bahary, 62514, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
مخبز المصطفى,Bani Sweif,Awni Street,31.0909231,29.0806689,"مخبز المصطفى, Awni Street, Al Mermah Qebly, 62514, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
الفرن,Bani Sweif,Farouq Abd Al Latif Street,31.0896126,29.0818138,"الفرن, Farouq Abd Al Latif Street, Al Mermah Qebly, 62514, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
منهاتن للمخبوزات,Giza,Side Al Tahrir Road,30.9471114,29.9603975,"منهاتن للمخبوزات, Side Al Tahrir Road, 2nd District, 6th of October, 12596, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
سينما قصر الثقافة,Bani Sweif,Al Rouda Street,31.1004824,29.063986,"سينما قصر الثقافة, Al Rouda Street, Bani Ateya, 62513, Egypt","['entertainment', 'entertainment.cinema']",0.0
9D Cinema,Bani Sweif,Ahmed Orabi Street,31.0999873,29.0646308,"9D Cinema, Ahmed Orabi Street, Bani Ateya, 62513, Egypt","['entertainment', 'entertainment.cinema']",0.0
الاخلاص,Cairo,Al Manial Street,31.224968,30.016641,"El Ekhlas, Al Manial Street, Al Manyal, Cairo, 11555, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
قصر الاليزيه,Giza,Al Sudan Street,31.1925384,30.0476175,"قصر الاليزيه, Al Sudan Street, Been Al-Sarayat, Cairo, 13211, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
ئمائماد,Giza,Al Bahr Al Aazam Street,31.216295,30.0036568,"ئمائماد, Al Bahr Al Aazam Street, Giza, 12516, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
حلواني العبد,Giza,Mohamed Shahin Street,31.2137241,30.0515232,"Halawany Al Abd, Mohamed Shahin Street, El Agouza, Giza, 12411, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
مصطفى الخضرى,Giza,Al Rawda Street,31.0049749,30.038461,"Mostafa el khodary, Al Rawda Street, El Karma 2, 12588, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
عنوان شقق القاهرة ٨٩٩ شارع كورنيش النيل مصر القديمة الدور ٨ شقة رقم ٤ الدور ٩ شقق رقم ٤،٥،٦ شققنا ٨٩٩ شارع كورنيش النيل مصر القديمة,Cairo,Kornish Al Nil Street,31.2263279,30.0055149,"Cairo Appartements, 8 Kornish Al Nil Street, Masr Al-Qadima, Cairo, 11632, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
Mongini's,Giza,El Geish Street,31.0891895,29.9575243,"Mongini's, El Geish Street, Ash Sheikh Zayed, 12587, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
La Poire,Giza,El Geish Street,31.0891975,29.9577288,"La Poire, El Geish Street, Ash Sheikh Zayed, 12587, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Bab Rizq,Giza,El Geish Street,31.0894134,29.9591882,"Bab Rizq, El Geish Street, Ash Sheikh Zayed, 12587, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
Gandoufly,Giza,El khazzan Street,31.0892415,29.9550862,"Gandoufly, El khazzan Street, Giza, 12587, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.seafood']",0.0
مخبز الشعب,Giza,Al Fan Alley,31.1992784,29.996843,"مخبز الشعب, Al Fan Alley, Giza, 12552, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Dunkin' Donuts,Giza,Surya Street,31.1965933,30.0528389,"Dunkin' Donuts, Surya Street, El Mohandesin, Cairo, 13211, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
مخزن حديد,Giza,Street 6,30.9182987,29.921592,"مخزن حديد, Street 6, 6th of October, 12581, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.drinks']",0.0
Monginis,Cairo,Borhan Street,31.3346202,29.8433978,"Monginis, Borhan Street, Cairo, 11723, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Sabeh,Cairo,Moustafa Safwat Street,31.3393706,29.8460372,"Sabeh, Moustafa Safwat Street, Cairo, 11421, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.cheese_and_dairy']",0.0
حلواني العبد,Giza,Side Al Markazy Axis,30.9449134,29.9762557,"حلواني العبد, Side Al Markazy Axis, 1st District, 6th of October, 12591, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
سنتر الاردنيه,Giza,Street 40,30.9480337,29.9660981,"سنتر الاردنيه, Street 40, 2nd District, 6th of October, 12596, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.fruit_and_vegetable']",0.0
متحف كوم اوشيم,Faiyum,"Cairo, Al Fayoum Desert Road",30.8981092,29.518671,"Kom oshim museum, Cairo, Al Fayoum Desert Road, Khala Muhammad, Egypt","['entertainment', 'entertainment.museum']",0.0
Egypt Papyrus Institute,Giza,Abou Al Houl Al Syahi Street,31.1410582,29.9859937,"Egypt Papyrus Institute, 1 Abou Al Houl Al Syahi Street, Kom al Akhdar, Remaya Square, 12512, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
قهوة سهراية,Cairo,Mahmoud Khater Street,31.3247681,29.8462555,"Sahraya Coffee, Mahmoud Khater Street, Cairo, 11735, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.coffee_and_tea']",0.0
جزار الليثى,Giza,Al Adala Street,31.1859661,30.0330315,"جزار الليثى, 5 Al Adala Street, Bulaq Al-Dakrour, Nazlet Bahgat, 12621, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']",0.0
صديق للالبان,Giza,Al Itihad Street,31.1880298,30.0326952,"صديق للالبان, 33 Al Itihad Street, Bulaq Al-Dakrour, Nazlet Bahgat, 12621, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.cheese_and_dairy']",0.0
حلويت الإخوة,Giza,Zaghloul Street,31.1491213,29.9761146,"halawiyat el ikhwat, Zaghloul Street, Kom al Akhdar, Giza, 12557, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
سوية شيري,Giza,Al Sisi Street,31.1511363,29.9797105,"Sweet Cherry, Al Sisi Street, Kom al Akhdar, Giza, 12557, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
الوطنية للانتاج الحيواني,Giza,Al Ashrin Street,31.1855083,30.0100787,"الوطنية للانتاج الحيواني, Al Ashrin Street, Giza, 12549, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']",0.0
مونجينى,Giza,Al Ashrin Street,31.185495,30.0108863,"مونجينى, 17 Al Ashrin Street, Giza, 12549, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
جزارة عيد,Faiyum,"Cairo, Al Fayoum Desert Road",30.906827,29.4058045,"Eid Butcher, Cairo, Al Fayoum Desert Road, Snoras City, 63748, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.butcher']",0.0
مخبز عيش بلدى,Giza,Al Nasr Street,31.1866986,30.0332085,"مخبز عيش بلدى, 22 Al Nasr Street, Bulaq Al-Dakrour, Nazlet Bahgat, 12621, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
TeePee home accessories,Cairo,Street 231,31.2767383,29.9618201,"TeePee home accessories, Street 231, Cairo, 11431, Egypt","['commercial', 'commercial.gift_and_souvenir']",0.0
Sweet House,Cairo,Street 82,31.2592628,29.9565305,"Sweet House, Street 82, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Abdel Rahim Koueider,Cairo,Street 9,31.2608802,29.9568801,"Abdel Rahim Koueider, 73 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Mandarine Koueider,Cairo,Kornish Al Nil Street,31.2520988,29.9564685,"Mandarine Koueider, Kornish Al Nil Street, Al-Maasara, Cairo, 11917, Egypt","['commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.confectionery']",0.0
